Open time,Open,High,Low,Close,Volume,Close time,Quote asset volume,Number of trades,Taker buy base asset volume,Taker buy quote asset volume,Ignore
2025-08-17 16:00:00,167.27,167.56,166.32,166.39,667.836,1755447299999,111447.56354000,338,246.45400000,41172.22329000,0
2025-08-17 16:15:00,166.38,166.5,165.74,165.99,531.297,1755448199999,88255.89830000,330,268.55200000,44634.98214000,0
2025-08-17 16:30:00,165.91,166.1,165.54,165.7,324.563,1755449099999,53812.71592000,206,148.38700000,24604.33634000,0
2025-08-17 16:45:00,165.74,165.84,164.99,165.36,408.342,1755449999999,67512.09238000,332,178.05100000,29438.87930000,0
2025-08-17 17:00:00,165.27,165.66,165.2,165.33,190.378,1755450899999,31497.49638000,137,128.23900000,21218.76341000,0
2025-08-17 17:15:00,165.31,165.37,164.81,165.16,671.036,1755451799999,110780.62956000,250,104.31200000,17224.95419000,0
2025-08-17 17:30:00,165.16,165.48,165.09,165.27,198.551,1755452699999,32820.05352000,135,51.72700000,8549.24838000,0
2025-08-17 17:45:00,165.31,165.53,165.16,165.4,118.021,1755453599999,19519.96738000,99,54.18500000,8963.05160000,0
2025-08-17 18:00:00,165.42,165.52,164.95,165.15,186.254,1755454499999,30758.22257000,162,57.02500000,9424.58732000,0
2025-08-17 18:15:00,165.14,165.28,164.63,164.87,460.029,1755455399999,75920.74196000,201,94.04000000,15523.33440000,0
2025-08-17 18:30:00,164.93,165.21,164.75,165.0,343.567,1755456299999,56694.78124000,199,204.18700000,33691.94581000,0
2025-08-17 18:45:00,164.99,165.09,162.9,164.3,2129.58,1755457199999,348865.95442000,1227,1384.06400000,226714.41514000,0
2025-08-17 19:00:00,164.33,165.41,164.21,164.8,565.62,1755458099999,93259.34485000,398,336.26900000,55442.92514000,0
2025-08-17 19:15:00,164.79,165.0,164.67,164.7,312.564,1755458999999,51500.01375000,161,120.33300000,19830.44081000,0
2025-08-17 19:30:00,164.65,164.66,163.99,164.04,440.827,1755459899999,72369.82966000,251,162.16200000,26620.10077000,0
2025-08-17 19:45:00,164.04,164.17,163.09,163.39,531.157,1755460799999,86918.29762000,386,195.30500000,31964.95900000,0
2025-08-17 20:00:00,163.43,163.64,163.24,163.57,241.111,1755461699999,39399.46625000,201,130.42100000,21311.74412000,0
2025-08-17 20:15:00,163.56,163.88,163.39,163.63,643.813,1755462599999,105393.26276000,242,376.91800000,61714.67599000,0
2025-08-17 20:30:00,163.6,164.04,163.59,164.04,143.479,1755463499999,23515.09572000,149,99.36100000,16286.67852000,0
2025-08-17 20:45:00,164.05,164.05,163.29,163.29,217.635,1755464399999,35606.09554000,160,84.45200000,13817.34953000,0
2025-08-17 21:00:00,163.29,163.69,163.08,163.68,420.594,1755465299999,68728.89098000,267,315.71700000,51592.93035000,0
2025-08-17 21:15:00,163.68,163.73,163.24,163.47,139.524,1755466199999,22798.17788000,130,59.35300000,9698.00604000,0
2025-08-17 21:30:00,163.43,163.57,163.2,163.57,218.203,1755467099999,35641.71210000,170,105.82500000,17285.33444000,0
2025-08-17 21:45:00,163.55,163.7,163.31,163.39,173.467,1755467999999,28371.68628000,99,102.73700000,16803.13916000,0
2025-08-17 22:00:00,163.36,164.24,163.33,163.82,238.119,1755468899999,38992.74802000,174,140.74800000,23054.45205000,0
2025-08-17 22:15:00,163.73,164.49,163.64,164.24,331.358,1755469799999,54390.13382000,175,246.39200000,40441.88627000,0
2025-08-17 22:30:00,164.35,165.03,164.33,165.03,157.531,1755470699999,25959.27549000,154,107.83200000,17772.41522000,0
2025-08-17 22:45:00,165.07,165.3,164.85,164.98,170.823,1755471599999,28201.44403000,166,47.59900000,7861.86435000,0
2025-08-17 23:00:00,165.0,165.14,164.59,164.67,182.854,1755472499999,30148.33435000,123,72.54300000,11964.57379000,0
2025-08-17 23:15:00,164.67,164.69,163.81,163.86,261.145,1755473399999,42905.74851000,188,124.65100000,20483.80449000,0
2025-08-17 23:30:00,163.85,164.23,163.76,164.07,195.282,1755474299999,32028.93778000,106,174.95800000,28695.39659000,0
2025-08-17 23:45:00,164.05,164.07,163.21,163.32,147.985,1755475199999,24227.60074000,138,72.80300000,11919.95475000,0
2025-08-18 00:00:00,163.24,163.58,162.94,163.39,164.876,1755476099999,26921.50376000,176,83.35000000,13608.46664000,0
2025-08-18 00:15:00,163.33,163.33,162.24,162.41,764.252,1755476999999,124334.01035000,428,279.78900000,45515.77031000,0
2025-08-18 00:30:00,162.41,162.72,162.13,162.39,257.81,1755477899999,41860.79164000,204,165.71200000,26897.90183000,0
2025-08-18 00:45:00,162.46,162.79,162.18,162.63,156.635,1755478799999,25452.63477000,113,95.74900000,15559.08209000,0
2025-08-18 01:00:00,162.54,162.87,162.11,162.2,189.633,1755479699999,30835.34618000,154,111.57500000,18147.26873000,0
2025-08-18 01:15:00,162.22,162.56,160.8,160.86,638.147,1755480599999,103087.41504000,549,223.47200000,36152.33264000,0
2025-08-18 01:30:00,160.81,161.58,160.16,160.55,1112.024,1755481499999,178745.13950000,759,567.42500000,91241.08110000,0
2025-08-18 01:45:00,160.57,160.84,159.56,159.57,2952.745,1755482399999,472508.40960000,928,622.34100000,99645.42017000,0
2025-08-18 02:00:00,159.54,159.77,158.3,159.01,1007.689,1755483299999,160236.29023000,776,367.11900000,58441.82356000,0
2025-08-18 02:15:00,158.92,159.05,157.77,158.16,535.306,1755484199999,84676.22418000,345,197.17500000,31213.07622000,0
2025-08-18 02:30:00,158.07,158.74,157.33,158.43,364.525,1755485099999,57596.04437000,304,249.49300000,39443.46042000,0
2025-08-18 02:45:00,158.46,158.46,156.98,157.43,595.56,1755485999999,93749.25479000,455,326.84900000,51470.13139000,0
2025-08-18 03:00:00,157.56,157.88,157.26,157.42,220.355,1755486899999,34732.92328000,174,145.54200000,22939.56457000,0
2025-08-18 03:15:00,157.43,157.75,157.04,157.19,257.953,1755487799999,40593.92703000,167,122.82700000,19334.96364000,0
2025-08-18 03:30:00,157.14,157.29,155.85,156.09,1627.149,1755488699999,254480.37472000,897,552.35100000,86323.85545000,0
2025-08-18 03:45:00,156.12,156.66,155.52,156.28,904.394,1755489599999,141128.57006000,557,394.00100000,61518.81518000,0
2025-08-18 04:00:00,156.22,156.29,155.33,156.04,467.96,1755490499999,72933.50328000,334,194.37800000,30300.92191000,0
2025-08-18 04:15:00,156.03,156.37,155.6,156.36,426.536,1755491399999,66523.73903000,216,155.16700000,24208.30980000,0
2025-08-18 04:30:00,156.36,156.87,156.31,156.32,465.212,1755492299999,72847.29117000,263,270.99300000,42443.09899000,0
2025-08-18 04:45:00,156.36,156.66,156.12,156.42,270.625,1755493199999,42351.40383000,174,160.02300000,25041.94592000,0
2025-08-18 05:00:00,156.44,156.98,156.44,156.82,493.143,1755494099999,77293.35169000,334,333.41000000,52252.96946000,0
2025-08-18 05:15:00,156.82,156.82,156.22,156.29,382.806,1755494999999,59904.44055000,204,200.85500000,31428.57626000,0
2025-08-18 05:30:00,156.29,156.36,155.11,155.6,1064.282,1755495899999,165694.51787000,572,565.60000000,88028.57716000,0
2025-08-18 05:45:00,155.6,156.53,155.09,156.47,1052.806,1755496799999,164097.63622000,626,783.09600000,122128.34243000,0
2025-08-18 06:00:00,156.45,156.48,155.82,155.9,478.803,1755497699999,74774.75837000,268,238.51200000,37246.29946000,0
2025-08-18 06:15:00,155.86,156.06,154.79,155.26,1869.092,1755498599999,290088.83101000,828,971.30400000,150729.07845000,0
2025-08-18 06:30:00,155.24,155.62,154.46,154.86,605.973,1755499499999,94007.76491000,453,337.21600000,52312.35866000,0
2025-08-18 06:45:00,154.81,155.49,154.31,155.26,942.469,1755500399999,146144.10393000,537,488.72700000,75762.78738000,0
2025-08-18 07:00:00,155.25,155.47,154.95,155.0,608.148,1755501299999,94332.06058000,330,217.75500000,33775.34520000,0
2025-08-18 07:15:00,155.03,155.28,154.22,154.43,1339.798,1755502199999,207277.26925000,673,567.13400000,87730.40002000,0
2025-08-18 07:30:00,154.53,154.97,154.2,154.51,340.103,1755503099999,52557.24199000,202,152.07700000,23509.54968000,0
2025-08-18 07:45:00,154.5,154.78,154.31,154.77,415.755,1755503999999,64243.77798000,233,209.61600000,32400.22946000,0
2025-08-18 08:00:00,154.79,155.49,154.72,154.89,398.917,1755504899999,61879.22675000,307,175.12000000,27164.55185000,0
2025-08-18 08:15:00,154.84,155.55,154.71,155.54,492.569,1755505799999,76515.52122000,320,314.96000000,48935.90603000,0
2025-08-18 08:30:00,155.5,155.56,155.16,155.26,531.159,1755506699999,82539.50605000,294,307.55400000,47796.34435000,0
2025-08-18 08:45:00,155.23,155.35,154.81,154.95,988.871,1755507599999,153296.32101000,414,341.78700000,52986.09069000,0
2025-08-18 09:00:00,154.93,154.94,154.45,154.56,1103.933,1755508499999,170735.65424000,311,155.62600000,24070.82981000,0
2025-08-18 09:15:00,154.55,154.78,154.21,154.49,515.07,1755509399999,79577.61719000,435,263.70000000,40741.31427000,0
2025-08-18 09:30:00,154.56,155.61,154.29,155.49,1124.149,1755510299999,174122.75282000,750,694.51500000,107527.59852000,0
2025-08-18 09:45:00,155.37,155.98,155.15,155.29,729.464,1755511199999,113487.43079000,508,406.37900000,63233.72582000,0
2025-08-18 10:00:00,155.32,155.44,154.85,154.88,626.382,1755512099999,97136.85264000,279,161.86500000,25109.24405000,0
2025-08-18 10:15:00,154.87,155.37,154.77,154.77,561.764,1755512999999,87172.99938000,291,293.91700000,45603.80937000,0
2025-08-18 10:30:00,154.76,155.33,154.76,155.33,514.228,1755513899999,79740.38255000,229,241.22300000,37410.82946000,0
2025-08-18 10:45:00,155.36,155.4,154.8,154.95,441.216,1755514799999,68415.10194000,283,284.33300000,44087.63609000,0
2025-08-18 11:00:00,155.04,155.04,154.73,154.84,386.735,1755515699999,59903.95319000,159,89.06000000,13794.56972000,0
2025-08-18 11:15:00,154.87,155.06,154.75,154.97,297.06,1755516599999,46014.02420000,218,137.78000000,21342.47734000,0
2025-08-18 11:30:00,154.97,155.13,154.57,155.13,306.215,1755517499999,47402.35251000,288,141.94700000,21980.68245000,0
2025-08-18 11:45:00,155.1,155.55,154.91,155.52,424.399,1755518399999,65851.17788000,252,355.55200000,55168.02410000,0
2025-08-18 12:00:00,155.46,156.06,155.25,155.86,471.574,1755519299999,73437.01791000,273,193.00000000,30041.51394000,0
2025-08-18 12:15:00,155.87,156.41,155.77,156.2,526.77,1755520199999,82218.47007000,259,257.64500000,40223.95235000,0
2025-08-18 12:30:00,156.17,156.53,155.94,156.43,1008.709,1755521099999,157724.35604000,447,364.02400000,56902.40043000,0
2025-08-18 12:45:00,156.35,157.11,156.2,157.1,652.064,1755521999999,102077.90332000,411,448.67400000,70259.20591000,0
2025-08-18 13:00:00,157.05,157.3,156.22,156.38,1578.091,1755522899999,247592.28575000,470,572.03400000,89775.25171000,0
2025-08-18 13:15:00,156.38,157.12,156.21,156.75,426.843,1755523799999,66857.52047000,266,283.56200000,44405.48166000,0
2025-08-18 13:30:00,156.79,157.23,155.49,155.8,905.145,1755524699999,141727.08136000,615,297.29500000,46545.56422000,0
2025-08-18 13:45:00,155.85,156.18,154.79,154.79,1154.094,1755525599999,179399.64161000,571,274.32600000,42689.26172000,0
2025-08-18 14:00:00,154.82,155.84,154.82,155.7,851.176,1755526499999,132104.99570000,368,570.51500000,88527.14855000,0
2025-08-18 14:15:00,155.71,156.42,155.17,156.02,509.928,1755527399999,79423.14678000,395,284.46400000,44324.94426000,0
2025-08-18 14:30:00,156.01,156.3,155.46,155.78,266.901,1755528299999,41606.82602000,297,112.22800000,17499.90518000,0
2025-08-18 14:45:00,155.74,156.74,155.27,156.74,454.522,1755529199999,70917.14244000,343,284.73000000,44447.72542000,0
2025-08-18 15:00:00,156.7,156.93,156.04,156.06,389.604,1755530099999,60900.99532000,215,158.91000000,24864.16311000,0
2025-08-18 15:15:00,156.09,156.09,155.55,155.9,253.992,1755530999999,39577.20000000,211,156.88600000,24450.73771000,0
2025-08-18 15:30:00,155.82,156.69,155.48,156.23,330.575,1755531899999,51563.79486000,276,190.76600000,29753.39541000,0
2025-08-18 15:45:00,156.33,157.12,156.32,157.11,688.023,1755532799999,107912.75014000,379,398.24500000,62477.91608000,0
2025-08-18 16:00:00,157.08,158.3,157.06,157.47,695.005,1755533699999,109525.40520000,492,396.47900000,62487.76747000,0
2025-08-18 16:15:00,157.46,157.56,156.99,157.09,504.792,1755534599999,79408.54466000,309,156.06100000,24545.31693000,0
2025-08-18 16:30:00,157.09,157.23,156.04,156.49,309.737,1755535499999,48512.45777000,291,82.22000000,12867.12610000,0
2025-08-18 16:45:00,156.48,156.97,156.16,156.41,482.443,1755536399999,75462.34088000,247,241.34400000,37778.70248000,0
2025-08-18 17:00:00,156.37,157.22,156.28,157.22,246.964,1755537299999,38702.06206000,178,158.53500000,24847.88124000,0
2025-08-18 17:15:00,157.29,158.45,157.29,158.18,898.987,1755538199999,142137.56973000,445,592.39700000,93671.93374000,0
2025-08-18 17:30:00,158.28,159.37,158.28,158.96,773.172,1755539099999,122925.65679000,538,413.81600000,65786.63568000,0
2025-08-18 17:45:00,158.81,159.05,158.49,158.49,588.307,1755539999999,93411.67218000,263,244.88900000,38896.05420000,0
2025-08-18 18:00:00,158.49,158.49,157.23,157.35,595.578,1755540899999,93923.88655000,389,181.34700000,28600.92995000,0
2025-08-18 18:15:00,157.36,157.87,157.06,157.55,407.618,1755541799999,64161.11838000,224,149.27400000,23507.53956000,0
2025-08-18 18:30:00,157.61,158.16,157.61,158.06,285.763,1755542699999,45122.20558000,167,187.38800000,29593.02165000,0
2025-08-18 18:45:00,158.07,158.43,157.9,158.27,194.392,1755543599999,30749.16503000,154,135.57800000,21445.78943000,0
2025-08-18 19:00:00,158.31,158.42,157.27,157.33,318.424,1755544499999,50314.99074000,226,156.08800000,24682.02152000,0
2025-08-18 19:15:00,157.25,157.84,157.11,157.71,188.983,1755545399999,29767.37953000,142,104.29100000,16434.10170000,0
2025-08-18 19:30:00,157.58,157.68,157.19,157.23,207.452,1755546299999,32654.31675000,126,144.89400000,22805.52485000,0
2025-08-18 19:45:00,157.22,157.41,156.82,157.21,781.534,1755547199999,122778.25699000,299,315.53400000,49584.67898000,0
2025-08-18 20:00:00,157.2,157.6,156.75,157.58,149.315,1755548099999,23453.88616000,170,85.40300000,13417.48404000,0
2025-08-18 20:15:00,157.59,157.65,157.17,157.44,139.825,1755548999999,22009.32024000,135,66.40600000,10452.05692000,0
2025-08-18 20:30:00,157.56,157.58,156.25,156.73,409.665,1755549899999,64213.14880000,257,156.10800000,24463.72940000,0
2025-08-18 20:45:00,156.75,157.35,156.6,157.12,179.589,1755550799999,28198.43913000,138,117.90300000,18509.06055000,0
2025-08-18 21:00:00,157.13,157.46,156.84,157.46,200.79,1755551699999,31532.32152000,173,89.55800000,14067.12530000,0
2025-08-18 21:15:00,157.46,157.66,157.23,157.61,255.229,1755552599999,40196.87817000,196,162.85500000,25644.00497000,0
2025-08-18 21:30:00,157.62,157.69,157.11,157.14,214.102,1755553499999,33700.48214000,158,101.22800000,15934.94805000,0
2025-08-18 21:45:00,157.13,158.09,157.06,157.77,277.194,1755554399999,43692.41025000,145,124.97800000,19700.23552000,0
2025-08-18 22:00:00,157.83,158.49,157.81,158.27,522.946,1755555299999,82732.22179000,246,314.65100000,49788.11905000,0
2025-08-18 22:15:00,158.3,158.65,158.24,158.55,366.221,1755556199999,58027.93895000,157,95.74700000,15173.66499000,0
2025-08-18 22:30:00,158.56,158.62,158.11,158.11,157.242,1755557099999,24896.87884000,143,42.57400000,6744.14524000,0
2025-08-18 22:45:00,158.17,158.3,157.8,158.02,172.03,1755557999999,27182.46730000,146,98.13600000,15505.33329000,0
2025-08-18 23:00:00,157.96,158.35,157.92,158.07,118.797,1755558899999,18780.40380000,111,64.29000000,10162.96172000,0
2025-08-18 23:15:00,158.07,158.25,157.79,158.01,178.018,1755559799999,28133.47569000,133,125.10300000,19771.66154000,0
2025-08-18 23:30:00,158.09,158.17,156.87,156.9,377.42,1755560699999,59446.46659000,254,69.10200000,10888.11201000,0
2025-08-18 23:45:00,156.95,157.01,156.48,156.83,284.623,1755561599999,44615.13871000,174,153.07100000,23996.43773000,0
2025-08-19 00:00:00,156.84,157.32,156.68,157.28,227.118,1755562499999,35685.32201000,140,107.06800000,16816.22334000,0
2025-08-19 00:15:00,157.28,157.32,156.0,156.13,821.107,1755563399999,128569.39853000,394,273.92400000,42962.03645000,0
2025-08-19 00:30:00,156.17,157.22,155.47,156.97,670.283,1755564299999,104832.82459000,585,336.15500000,52579.40208000,0
2025-08-19 00:45:00,156.96,158.8,156.96,158.76,325.81,1755565199999,51589.80323000,378,189.28200000,29966.06751000,0
2025-08-19 01:00:00,158.78,159.45,158.53,158.6,496.612,1755566099999,78950.42207000,331,237.11800000,37684.10160000,0
2025-08-19 01:15:00,158.56,159.0,158.24,158.28,194.952,1755566999999,30916.23971000,153,113.02500000,17925.36332000,0
2025-08-19 01:30:00,158.23,158.23,157.33,157.36,318.898,1755567899999,50287.84750000,263,130.74700000,20611.10285000,0
2025-08-19 01:45:00,157.48,157.57,156.87,157.25,167.859,1755568799999,26385.57622000,165,49.34400000,7755.32722000,0
2025-08-19 02:00:00,157.34,157.39,156.66,156.96,160.0,1755569699999,25121.28849000,149,96.37700000,15126.27262000,0
2025-08-19 02:15:00,156.95,157.14,156.32,156.76,97.997,1755570599999,15356.90877000,123,45.69500000,7164.51623000,0
2025-08-19 02:30:00,156.79,157.15,156.4,156.72,133.024,1755571499999,20863.46630000,154,78.59200000,12325.94532000,0
2025-08-19 02:45:00,156.69,157.21,156.28,156.45,290.342,1755572399999,45539.78142000,128,122.27900000,19174.85198000,0
2025-08-19 03:00:00,156.45,156.48,155.59,155.92,333.747,1755573299999,52078.57133000,271,170.43000000,26593.17498000,0
2025-08-19 03:15:00,156.03,156.23,155.2,155.2,448.974,1755574199999,69936.66860000,190,130.92100000,20402.64721000,0
2025-08-19 03:30:00,155.19,155.36,153.1,153.89,2015.814,1755575099999,310981.14744000,858,428.41200000,65908.42331000,0
2025-08-19 03:45:00,153.94,153.97,152.6,153.33,1669.397,1755575999999,255584.75034000,696,483.21700000,74125.76982000,0
2025-08-19 04:00:00,153.22,153.49,152.26,152.75,1322.295,1755576899999,202043.54519000,769,513.26000000,78432.76443000,0
2025-08-19 04:15:00,152.67,153.23,152.45,152.82,224.667,1755577799999,34346.72108000,211,135.07200000,20654.96312000,0
2025-08-19 04:30:00,152.9,153.94,152.9,153.94,291.689,1755578699999,44734.62739000,203,149.69000000,22962.82174000,0
2025-08-19 04:45:00,153.94,154.56,153.59,154.55,309.672,1755579599999,47698.62945000,184,161.03500000,24826.44586000,0
2025-08-19 05:00:00,154.54,154.98,153.88,154.07,820.128,1755580499999,126936.96148000,281,139.69300000,21580.46131000,0
2025-08-19 05:15:00,154.05,154.49,153.89,154.39,382.883,1755581399999,59025.18483000,217,217.57000000,33554.87064000,0
2025-08-19 05:30:00,154.41,155.16,154.18,154.57,759.479,1755582299999,117592.92804000,260,669.63000000,103707.28529000,0
2025-08-19 05:45:00,154.57,154.57,154.22,154.4,334.783,1755583199999,51700.23340000,204,207.99100000,32118.97591000,0
2025-08-19 06:00:00,154.34,154.56,154.16,154.43,163.65,1755584099999,25255.59342000,147,93.92400000,14495.76979000,0
2025-08-19 06:15:00,154.42,154.94,154.08,154.56,366.167,1755584999999,56587.98206000,193,212.96000000,32904.16098000,0
2025-08-19 06:30:00,154.56,154.79,154.39,154.52,255.269,1755585899999,39471.40541000,197,152.67000000,23609.43039000,0
2025-08-19 06:45:00,154.52,154.67,154.11,154.38,238.504,1755586799999,36822.01531000,161,135.12900000,20851.26380000,0
2025-08-19 07:00:00,154.41,154.47,153.84,154.1,230.018,1755587699999,35442.49969000,163,113.55300000,17498.08212000,0
2025-08-19 07:15:00,154.13,154.13,153.0,153.83,1485.213,1755588599999,228053.67384000,383,762.85700000,117174.81732000,0
2025-08-19 07:30:00,153.83,153.94,153.39,153.72,786.017,1755589499999,120854.95510000,177,145.37500000,22351.00947000,0
2025-08-19 07:45:00,153.74,154.28,153.74,154.23,348.65,1755590399999,53707.53019000,186,131.41300000,20242.64837000,0
2025-08-19 08:00:00,154.28,154.44,153.56,154.12,333.654,1755591299999,51370.43509000,178,237.72200000,36583.16002000,0
2025-08-19 08:15:00,154.19,154.44,154.14,154.29,156.19,1755592199999,24096.31951000,126,98.78700000,15242.49469000,0
2025-08-19 08:30:00,154.28,154.28,153.79,154.11,425.397,1755593099999,65503.95789000,197,98.88300000,15228.52208000,0
2025-08-19 08:45:00,154.1,155.14,154.06,154.7,347.174,1755593999999,53739.63418000,248,272.78800000,42236.09360000,0
2025-08-19 09:00:00,154.73,155.68,154.65,155.5,469.615,1755594899999,72887.33091000,280,326.35200000,50644.44316000,0
2025-08-19 09:15:00,155.45,156.03,155.32,156.03,535.646,1755595799999,83381.76888000,280,288.78100000,44987.92953000,0
2025-08-19 09:30:00,155.91,156.39,155.52,155.62,614.297,1755596699999,95858.95877000,313,510.68700000,79712.01538000,0
2025-08-19 09:45:00,155.74,155.75,155.35,155.42,252.587,1755597599999,39277.14662000,172,161.22200000,25068.82524000,0
2025-08-19 10:00:00,155.41,155.73,155.28,155.43,223.99,1755598499999,34825.35329000,182,157.06800000,24424.94044000,0
2025-08-19 10:15:00,155.42,155.76,155.39,155.65,470.722,1755599399999,73250.03354000,280,292.68500000,45542.94014000,0
2025-08-19 10:30:00,155.62,155.85,155.25,155.56,220.392,1755600299999,34266.54457000,144,146.18700000,22729.31256000,0
2025-08-19 10:45:00,155.59,155.65,155.21,155.31,290.499,1755601199999,45134.92641000,159,248.92500000,38675.36974000,0
2025-08-19 11:00:00,155.41,155.56,155.24,155.52,354.126,1755602099999,55044.96361000,186,224.65200000,34920.76096000,0
2025-08-19 11:15:00,155.53,156.36,155.39,156.01,367.374,1755602999999,57256.45271000,268,194.35200000,30278.86007000,0
2025-08-19 11:30:00,156.01,156.25,155.88,155.89,318.943,1755603899999,49746.23541000,156,128.03200000,19970.07268000,0
2025-08-19 11:45:00,155.91,156.56,155.9,156.44,257.462,1755604799999,40235.57486000,198,196.13600000,30651.57884000,0
2025-08-19 12:00:00,156.45,156.49,155.88,155.94,215.069,1755605699999,33571.86068000,178,140.03200000,21859.28191000,0
2025-08-19 12:15:00,155.97,156.3,155.79,156.11,149.342,1755606599999,23297.39433000,136,48.81700000,7613.90316000,0
2025-08-19 12:30:00,156.0,156.26,155.78,156.06,194.065,1755607499999,30267.09203000,139,124.71800000,19447.87326000,0
2025-08-19 12:45:00,156.16,156.16,155.49,156.0,304.982,1755608399999,47504.93151000,210,135.47900000,21112.73820000,0
2025-08-19 13:00:00,156.01,156.01,155.57,155.73,301.412,1755609299999,46939.20952000,117,97.64800000,15216.75990000,0
2025-08-19 13:15:00,155.77,156.71,155.67,156.65,264.607,1755610199999,41354.96230000,229,177.77600000,27788.87297000,0
2025-08-19 13:30:00,156.7,157.22,155.08,155.14,955.095,1755611099999,149175.31863000,647,393.93700000,61495.92229000,0
2025-08-19 13:45:00,155.14,156.71,154.87,156.03,716.084,1755611999999,111484.99043000,525,342.52400000,53309.15979000,0
2025-08-19 14:00:00,156.06,156.87,156.06,156.16,419.364,1755612899999,65642.00676000,291,215.14800000,33687.20333000,0
2025-08-19 14:15:00,156.08,156.2,153.82,153.82,1096.655,1755613799999,170019.15288000,720,280.72100000,43508.93500000,0
2025-08-19 14:30:00,153.85,154.57,152.82,153.35,1273.957,1755614699999,195541.19813000,908,474.82800000,73049.11968000,0
2025-08-19 14:45:00,153.32,153.87,153.0,153.05,677.626,1755615599999,103984.50704000,525,444.69300000,68257.01831000,0
2025-08-19 15:00:00,153.1,153.41,152.22,152.63,1368.749,1755616499999,209055.40075000,946,525.21200000,80210.65465000,0
2025-08-19 15:15:00,152.7,154.15,152.34,154.07,906.777,1755617399999,139075.83367000,550,502.65200000,77055.38457000,0
2025-08-19 15:30:00,154.1,154.21,153.28,153.67,336.425,1755618299999,51725.29836000,297,161.30500000,24812.87476000,0
2025-08-19 15:45:00,153.58,153.6,152.48,152.71,518.634,1755619199999,79296.34712000,339,321.27600000,49117.91941000,0
2025-08-19 16:00:00,152.72,153.16,152.0,152.6,5410.803,1755620099999,825864.97182000,1844,662.00600000,101119.70396000,0
2025-08-19 16:15:00,152.62,153.03,152.58,152.69,742.69,1755620999999,113457.44790000,444,316.87300000,48395.89867000,0
2025-08-19 16:30:00,152.64,153.08,152.0,152.64,941.556,1755621899999,143684.90000000,614,324.47700000,49507.87501000,0
2025-08-19 16:45:00,152.62,152.71,151.6,152.0,724.126,1755622799999,110112.13689000,484,245.31700000,37305.68402000,0
2025-08-19 17:00:00,151.95,152.75,151.29,152.75,874.29,1755623699999,132822.09633000,623,504.35100000,76636.64940000,0
2025-08-19 17:15:00,152.78,153.13,152.4,153.11,411.51,1755624599999,62898.19615000,323,215.62200000,32965.33541000,0
2025-08-19 17:30:00,153.07,153.33,152.66,152.73,341.86,1755625499999,52294.86655000,274,175.49400000,26854.43393000,0
2025-08-19 17:45:00,152.7,153.01,152.37,152.88,316.675,1755626399999,48350.40915000,211,175.71600000,26830.53206000,0
2025-08-19 18:00:00,152.85,153.34,152.5,153.14,350.804,1755627299999,53611.13906000,276,190.74200000,29155.83206000,0
2025-08-19 18:15:00,153.1,153.48,152.89,153.06,336.812,1755628199999,51592.25354000,266,213.23300000,32661.79122000,0
2025-08-19 18:30:00,153.02,153.43,152.09,152.12,475.872,1755629099999,72781.97485000,305,308.76700000,47231.45803000,0
2025-08-19 18:45:00,152.13,152.35,151.02,151.74,624.98,1755629999999,94713.07505000,609,239.33500000,36270.00310000,0
2025-08-19 19:00:00,151.66,151.74,150.88,151.31,510.828,1755630899999,77259.84275000,454,287.76300000,43535.23886000,0
2025-08-19 19:15:00,151.26,153.05,151.09,152.87,377.293,1755631799999,57410.57538000,364,269.02400000,40930.11680000,0
2025-08-19 19:30:00,152.86,153.06,152.35,152.79,360.816,1755632699999,55103.17755000,268,197.71600000,30195.19280000,0
2025-08-19 19:45:00,152.82,152.96,151.7,151.78,406.382,1755633599999,61886.25486000,261,207.54000000,31645.22802000,0
2025-08-19 20:00:00,151.78,152.18,151.05,151.13,401.058,1755634499999,60835.65137000,223,106.14100000,16126.36246000,0
2025-08-19 20:15:00,151.15,152.55,151.09,152.26,616.818,1755635399999,93685.24927000,346,508.47600000,77234.48411000,0
2025-08-19 20:30:00,152.27,152.88,152.27,152.74,379.609,1755636299999,57944.92956000,229,279.29500000,42629.92633000,0
2025-08-19 20:45:00,152.85,153.43,152.82,153.41,469.114,1755637199999,71897.10071000,228,409.72700000,62802.59224000,0
2025-08-19 21:00:00,153.41,153.87,153.01,153.66,549.021,1755638099999,84220.41589000,315,263.83900000,40509.46812000,0
2025-08-19 21:15:00,153.59,153.64,153.03,153.56,272.504,1755638999999,41782.27846000,188,179.36800000,27499.05172000,0
2025-08-19 21:30:00,153.57,153.86,153.36,153.56,309.358,1755639899999,47541.64105000,187,160.97700000,24734.74884000,0
2025-08-19 21:45:00,153.56,153.85,153.56,153.77,114.108,1755640799999,17544.44526000,93,51.16400000,7865.41367000,0
2025-08-19 22:00:00,153.77,153.77,152.95,152.99,288.701,1755641699999,44247.34503000,255,123.11200000,18867.36400000,0
2025-08-19 22:15:00,153.0,153.54,152.71,153.45,356.219,1755642599999,54549.31260000,173,222.01500000,34023.05228000,0
2025-08-19 22:30:00,153.53,153.76,153.43,153.75,222.33,1755643499999,34148.64991000,156,149.00900000,22883.06562000,0
2025-08-19 22:45:00,153.68,154.06,153.37,153.71,259.421,1755644399999,39869.21412000,163,153.07900000,23531.15495000,0
